outcome,pred_fog,G1,G2,G3,G4,G5
correct-reject,0.0014914162,-0.009890398842367299,-0.009172046478729856,-0.023268440459374942,-0.003003825006737191,-0.0015673818409296318
correct-reject,0.00012162038,-0.010177591622811758,-0.010350058431120341,-0.010346251788532676,-0.009805697438285134,-0.007592289347389001
correct-reject,1.1065294e-05,-0.046165093989280585,-0.0461681705399003,-0.046365582093588216,-0.0437817195252496,0.1340981575198798
correct-reject,0.00055221724,-0.04691007988834604,-0.04705747266245528,0.031073972667180646,-0.045762759748485614,0.06081504800396737
correct-reject,0.0027925703,-0.0180696935866848,-0.01740293024532146,-0.010102131301824383,-0.012102651169020658,0.012076467674712392
correct-reject,4.9937457e-06,-0.009785076317512846,-0.009956878378675546,-0.00973395883448392,-0.009735360664056652,-0.009177244433409951
correct-reject,0.0016612057,-0.021122993338205324,-0.017489399582477756,0.002486759056054709,-0.005195291566229948,-0.00541137719728059
correct-reject,3.7605625e-06,-0.009350459300992861,-0.00979112280965721,-0.009691578908558457,-0.009771619113950114,-0.00978496849498027
correct-reject,2.5113566e-05,-0.009688050497488644,-0.0096714942553409,-0.009677999292855032,-0.009716471398091451,-0.009614393184362894
correct-reject,1.7696917e-05,-0.009651232803940864,-0.009685445402467073,-0.00969906570529862,-0.009656777518339064,-0.009683287198093297
correct-reject,0.00024572606,-0.006276080625044215,-0.01851374287684438,-0.0089543308166023,-0.006920990033870464,-0.007482638275777548
correct-reject,0.00081004563,0.019299597555952185,-0.01553354786911148,-0.019487043292371983,-0.017601835455619816,-0.014260633566987818
correct-reject,0.0015277772,-0.007031134890013817,-0.010678580199034313,-0.014922381694584317,-0.0063182277162426494,-0.007915407128263816
correct-reject,0.00065566314,-0.0011889411276061173,-0.00016434334085611447,-0.021726131196139448,-0.013086102564764451,-0.011572327398772779
miss,0.52135724,0.09266376402568223,0.10646007158633224,0.07211916923358223,0.09692110485641557,0.1047996216698489
hit,0.99226415,0.23438433053523888,0.13482784106190557,-0.0007854905555944626,0.28381488569682223,0.29162907463348886
hit,0.8147805,0.15751122229503722,0.19573527764587056,0.018215249405045555,0.22370801134503726,0.17121723068087058
miss,0.0010810167,-0.008360244391446454,-0.0014499728474914495,-0.010113644690886449,-0.007301797498469783,-0.020086832199844785
hit,0.9662997,0.19105183541882556,-0.010746589027041118,0.20885397031732555,0.2610969468807089,0.2676500277820422
hit,0.86196923,-0.09764047369722777,0.1857915057356889,0.05572658306977224,0.3664807466373556,0.3032173596262723
correct-reject,0.0015041628,-0.014602778465213453,-0.010877888428486781,-0.0050939366393701144,-0.014764426489705117,-0.0015503156053634495
miss,1.5095914e-05,-0.009631714998997285,-0.008870701124111447,-0.012187740351337779,-0.008963461578034284,-0.008724790575658115
correct-reject,0.0014564131,-0.011405196432775315,-0.008672184299609986,-0.0100600006971504,-0.008261019467759985,-0.008538694730843233
correct-reject,0.09091425,-0.1827697218458136,0.06191159515894548,0.04129865664906307,0.029394953105761415,0.09268525830390474
miss,0.00027062182,-0.05539960003310079,0.0018824345993425457,-0.025192839929840786,-0.017077004749130785,0.04766412348459087
correct-reject,1.551024e-05,-0.023162193519992,-0.00628802077850561,-0.006870928544608364,-0.006435128280162613,-0.00562173750487033
correct-reject,0.00070214464,-0.009938970338261847,-0.00966104226712035,-0.009566182684590347,-0.009225017250384515,-0.00930015108778185
miss,0.00032425896,-0.012651930240735817,-0.010521353318585482,-0.012713735199846317,-0.01222207046939215,3.9839600420851536e-05
correct-reject,0.0008297497,-0.009863726333475464,-0.009130712657048215,-0.009913292553839633,-0.009724853890239884,-0.008931173193535718
correct-reject,2.008236e-06,-0.00974204816754244,-0.00979284374549737,-0.00982008475213523,-0.009265311598808099,-0.009771210364155772
correct-reject,2.4823834e-05,-0.009386895280188308,-0.00961933788142269,-0.01061190031204341,-0.00936862919020748,-0.009381945964277032
correct-reject,0.019242402,-0.026727365120024903,-0.07206277097370337,-0.02734076430169885,-0.020868600936257725,0.11784839470354594
correct-reject,0.0014004849,-0.02475464938054807,0.010120659719025852,-0.02435398173470448,-0.022821190345415816,0.0148161381135036
correct-reject,1.1357943e-05,-0.010183013764746058,-0.010933708141390063,-0.01137448560071189,-0.007696828065548597,-0.008194073055742306
correct-reject,7.132038e-06,-0.008816230059156892,-0.009804226126517927,-0.010174866264395385,-0.009829696735958491,-0.009761359442110219
correct-reject,6.0945186e-12,-0.009684083161156789,-0.0096739792922315,-0.009699785641440932,-0.009666616856596042,-0.009669043670623647
correct-reject,1.6371793e-12,-0.009681943103190763,-0.00968041517442015,-0.009685864409761226,-0.009672776273543177,-0.009672509665583603
correct-reject,1.0882106e-13,-0.009678721143394999,-0.009678718643371683,-0.009678732448592978,-0.009678638998417312,-0.009678697394252936
correct-reject,1.8838367e-11,-0.009678586439117029,-0.009679276873801325,-0.009679109964563212,-0.009677720474247278,-0.009678814857610064
correct-reject,4.469033e-10,-0.009678654217342453,-0.009678751184249235,-0.009678748652448717,-0.009678668093816454,-0.00967868603328205
correct-reject,1.5295939e-09,-0.00973146926682943,-0.009740690875780207,-0.009741050585021256,-0.009739323810593647,-0.009440972559914369
correct-reject,3.4525412e-12,-0.00967937427271472,-0.009679298828429491,-0.009679386564446694,-0.009679378298679198,-0.009676070660418807
correct-reject,4.6572787e-11,-0.00906630226775855,-0.009832378974937894,-0.009832544764797587,-0.009831127672718572,-0.00983115490132631
correct-reject,5.2184173e-09,0.003121479900350102,-0.012854229995139172,-0.012855720309525953,-0.012855335416380209,-0.012949697587443682
correct-reject,6.4782686e-09,-0.01184081301920912,-0.011854225909991483,-0.011855152522281576,-0.006434832124628212,-0.006408478572028523
correct-reject,9.360845e-12,-0.009678544837613183,-0.009679032002109709,-0.009679034812070239,-0.009677887176670124,-0.00967900979031566
correct-reject,3.8214106e-12,-0.009679627073099696,-0.009679801465388549,-0.009679802608853448,-0.009679705548646176,-0.009674571928331044
correct-reject,9.14948e-08,-0.00976590293404995,-0.009774032210414577,-0.009795378439678796,-0.009559750216707212,-0.009498353327288376
miss,3.9508428e-05,-0.012306226598212198,-0.012421247541213036,-0.012328924549638031,-0.014487096211581368,0.003189486272505719
correct-reject,0.00012620675,-0.009557716111838276,-0.009836836536429522,-0.009648127381401101,-0.00961624207330174,-0.00960837952516827
correct-reject,7.684273e-06,-0.009669436356658685,-0.009708341819524601,-0.0096739128634946,-0.009667404465144065,-0.009666733123316968
correct-reject,1.3152344e-06,-0.007497403671978419,-0.010229301495044743,-0.010245221977137604,-0.010202205148992076,-0.010218056334986082
correct-reject,1.3896457e-05,-0.009616188433521829,-0.009701859297424719,-0.009724811485175,-0.009645186413154372,-0.009691562998862991
correct-reject,3.058718e-08,-0.009678253040140675,-0.009678451493575945,-0.00967994373846827,-0.009678337865386345,-0.009678491890567683
correct-reject,5.1792592e-09,-0.009677789416224077,-0.00967810930301148,-0.00967965781494357,-0.009678998852407462,-0.009678948061552324
correct-reject,6.1913323e-07,-0.009658876149707596,-0.00968338771022029,-0.009683417798906583,-0.00968318565765918,-0.009684022311645264
correct-reject,3.7041466e-06,-0.009693858005525462,-0.009694381858215638,-0.00969437442113575,-0.009682724375514097,-0.009624469967747962
correct-reject,7.918938e-07,-0.00974887922459469,-0.00975110045281265,-0.009751987000519286,-0.009570467395468414,-0.009570282554743867
correct-reject,4.4450896e-08,-0.009643506616194867,-0.009693126697583376,-0.009703304886091354,-0.009677217673268292,-0.009676308255001027
correct-reject,1.399185e-07,-0.012527517809376304,-0.010795430788123311,-0.012621757411772676,-0.012207730119149728,-0.00024093249971689337
correct-reject,8.790528e-05,-0.007238922080884067,-0.006391037114529901,-0.016719424535355732,-0.005766034757215987,-0.012190190140153233
correct-reject,0.00012154397,-0.008083822150515434,-0.009903490037269275,-0.01040908116369866,-0.01019138646768344,-0.009684184808972101
correct-reject,5.1004146e-05,-0.010963195199038116,-0.008515189154806868,-0.008691793554973954,-0.010056935957848536,-0.010115394761471452
miss,0.003943876,-0.020872462998939783,-0.012460332081553114,-0.0010041883868814516,0.012160883942855218,-0.022273533103619764
miss,0.017039653,0.0021997929711705527,-0.014713293975487783,-0.02050314277367945,0.009716026572112218,-0.00805323842225445
correct-reject,4.9013824e-08,-0.009675100446476107,-0.009688744775690424,-0.00968946020051726,-0.009687136464514976,-0.009653017740940151
correct-reject,2.7686508e-06,-0.009614851023786439,-0.009611798918262814,-0.01004853815069729,-0.00961556990138445,-0.009499980634007917
correct-reject,3.497893e-05,-0.010448424626496327,-0.01002804069986044,-0.010011716425009911,-0.010174833458504067,-0.007695493418268158
correct-reject,3.7455313e-05,-0.00901874866771265,-0.009094364081291731,-0.011505876362803483,-0.009128512711313399,-0.009608506805017653
correct-reject,0.0016572532,-0.008761148893352649,-0.008838622943776563,-0.008871188685312231,-0.008599013450781231,-0.011666281654916231
correct-reject,3.632073e-06,-0.009539736876844953,-0.00929598659982501,-0.010402825756746526,-0.009476214541646558,-0.009675114853075867
correct-reject,0.0009631536,-0.009476328325258757,-0.00941871971170718,-0.009509921280284382,-0.009529587163259676,-0.009495798147628921
correct-reject,5.6401146e-05,-0.010923316270644776,-0.009390978315753171,-0.009406560257021324,-0.00942129122821912,-0.009194962556500522
correct-reject,5.1042626e-10,-0.00968411287711867,-0.009691176008622168,-0.009636791708167355,-0.009691891146865948,-0.009689536377364777
correct-reject,1.0583901e-06,-0.009713670881200275,-0.00964056621452793,-0.009682429726039997,-0.009718420707026708,-0.009637361099343997
correct-reject,3.769744e-07,-0.00969274594704736,-0.009692403930186368,-0.009700925127242082,-0.00967609335868383,-0.009630963264979272
correct-reject,5.6296976e-08,-0.009674132058684934,-0.009727948190448213,-0.009708610134251972,-0.009659668797367921,-0.009623093147385875
correct-reject,8.8677105e-08,-0.009639092912586498,-0.009735021424551623,-0.009739180165893481,-0.009638271705726089,-0.009641853719381224
correct-reject,2.634016e-07,-0.009706126858432166,-0.009711482523554462,-0.009721363376680676,-0.009634683629590836,-0.00961958923988077
correct-reject,3.1614927e-06,-0.009648517266782328,-0.009687454192328417,-0.009691110934157173,-0.00966345242224728,-0.009699813812623716
correct-reject,6.632431e-05,-0.009825887027726753,-0.009836737565494323,-0.009858642431531754,-0.009823330979400165,-0.008982610623985919
correct-reject,1.381462e-06,-0.009585304879756333,-0.00959425263374415,-0.009598958680442013,-0.009808809891735618,-0.009804802542460798
correct-reject,2.8464503e-06,-0.00967006320808984,-0.00966848030552914,-0.009672192110014856,-0.009695891339740923,-0.009684031664764153
correct-reject,9.3531594e-07,-0.00969480266503479,-0.00967489438436146,-0.009674292665110239,-0.009674668367763555,-0.009673915545868878
correct-reject,0.0017750012,-0.015176648721282646,-0.005009640240411013,-0.006355084009016703,-0.015130669226092536,-0.0049464654313360204
correct-reject,0.0003853157,-0.009670931777549414,-0.009581106988749533,-0.009782429907307186,-0.009549356210391697,-0.00942436774414108
correct-reject,3.9011647e-05,-0.009877853433208345,-0.009876952805790703,-0.00937949506915054,-0.009868910260436441,-0.009351297059552887
correct-reject,0.00025074984,-0.010844658750900708,-0.010634018322190852,-0.010722181201557462,-0.009008996176513353,-0.00693290417697654
correct-reject,0.0014570929,-0.010988465153946282,-0.011176065552886279,-0.011858347093509615,-0.008557953762343787,-0.0043555840654529495
correct-reject,1.8744973e-06,-0.009575242943094222,-0.009631886715151736,-0.009717489548228719,-0.009868308546681673,-0.009598710874982555
correct-reject,0.00048210516,-0.01209354824244645,-0.006740836524053118,-0.008491697077234787,-0.011241789972353113,-0.009343531812051447
miss,0.13593355,0.025841082531573883,-0.005644189321263621,-0.00812817377675945,0.01773668990598639,0.05773463203232389
correct-reject,0.0023945225,-0.006255878583716748,-0.008678441537886999,-0.013503214919077,-0.009363673422843666,-0.008197777164614499
correct-reject,7.2135444e-05,-0.009813144798147535,-0.009664464989909811,-0.009595439334405724,-0.009623765977934642,-0.009624593527741204
correct-reject,4.0628893e-07,-0.009697141146363851,-0.009652040770892408,-0.009823107936385961,-0.009609515899074073,-0.009611296875422622
correct-reject,4.4222823e-08,-0.010026230595907303,-0.009048193362583732,-0.010249003730020847,-0.009111519326267064,-0.009958517413359964
correct-reject,3.306049e-05,-0.009809310436984143,-0.009478679795466446,-0.010085519272424064,-0.009436741566607114,-0.009550157556657146
correct-reject,3.6393596e-10,-0.00967689851464503,-0.009680598957994287,-0.009681132136030706,-0.009677426475053276,-0.009677452180415621
correct-reject,2.7148392e-09,-0.009684725522582231,-0.009683617384003307,-0.009684848806905033,-0.009684695211276696,-0.009655618993371645
correct-reject,7.699812e-09,-0.009656045358529926,-0.009674976115323359,-0.009689520130244973,-0.009685738084563548,-0.009687221239477113
correct-reject,1.5369358e-07,-0.00967618275853963,-0.009678700757940169,-0.00968332736026525,-0.009678895251918868,-0.009676248499474994
correct-reject,9.4769854e-07,-0.009680095851095501,-0.009679229575990723,-0.009677419982880514,-0.009678294957211156,-0.009677520260961017
correct-reject,5.425563e-07,-0.009655857720189377,-0.00966762965425359,-0.009745112717158921,-0.00966343750366596,-0.00966092803287107
correct-reject,1.7901388e-05,-0.009634868943832725,-0.00969971474173137,-0.009660284053483797,-0.009681919794486283,-0.009698821094604735
correct-reject,0.0018598993,-0.00879735311126765,-0.009507174422778236,-0.009411116441861564,-0.009355173360353814,-0.00946279229187765
correct-reject,2.5456145e-06,-0.009740632193805216,-0.009697541889113216,-0.009707557354027384,-0.009680349543617553,-0.009564877647575552
correct-reject,2.6575257e-05,-0.010419735205509394,-0.00929478862242271,-0.010244533182582541,-0.009252361120612061,-0.009155490497012208
correct-reject,0.00039049442,-0.008270573181659266,-0.02320180152212313,-0.008521921092897383,-0.00720873476376062,-0.00079998406769852
correct-reject,0.00033699936,-0.015783725967958843,-0.006923436064861017,-0.016011659764508846,-0.010504540157321348,0.001166852326511153
correct-reject,7.1217975e-05,-0.010843007490226104,-0.010820612635278629,-0.010859235718282772,-0.010806606115036126,-0.004992846669315273
correct-reject,0.024749544,-0.06943123097521717,-0.013554641544237645,-0.021629281235103475,-0.015578747392807651,0.09654993651922704
correct-reject,0.5695027,0.04263996948041989,0.1103146368350699,0.12132938163527822,0.07494052646348656,0.17188467695760656
correct-reject,0.15831919,0.026174713827362216,-0.19698911439407943,0.03404409914652888,0.02449653882767888,0.22219944396437052
correct-reject,0.0010112942,-0.010856140553473797,-0.008499614964668216,-0.010261513119339885,-0.011867467510544885,-0.0058974784801121335
correct-reject,0.012592584,-0.2010870354918518,0.042765944763744054,0.045050923439873214,0.016585082462019056,0.060884160198076555
correct-reject,0.049294688,0.0061227220779588865,0.0031863403594088804,-0.012613181341582782,0.0004779979689505526,0.003727300307125556
correct-reject,0.0005955137,-0.031466282838633564,-0.00996971356961023,-0.010678565580847229,-0.008828211079050656,0.013144778440002771
correct-reject,0.00017342006,-0.00926760389758945,-0.009605669215155283,-0.009848997788103614,-0.009491849660428615,-0.01000596806686195
correct-reject,3.766122e-05,-0.0023496761988076164,-0.011351372759325948,-0.011780613849786781,-0.011395809529030947,-0.011478336291187614
correct-reject,0.00033897877,0.0005984894484672152,0.0002824264141505534,0.00043310294732554807,0.001628431637433883,-0.05099698007551612
correct-reject,3.601556e-05,-0.009605911758561419,-0.009931633986419748,-0.009628858814029246,-0.00946437700327975,-0.009726727065848751
correct-reject,9.24607e-05,-0.009276367947934515,-0.00990078525906585,-0.009540725862988684,-0.009731589642925182,-0.009851539915224685
correct-reject,1.359898e-06,-0.018848378511212606,-0.003501684391834539,-0.004659879520556304,-0.01867413822248229,-0.002708067982053185
correct-reject,2.557367e-07,-0.009545899234068978,-0.00959970760313615,-0.009957038804921662,-0.009618476843000642,-0.009672130143011477
correct-reject,5.241181e-06,-0.009682324619346825,-0.009740909609870587,-0.009712449747348825,-0.009683221344021171,-0.009569363307551506
correct-reject,1.1481898e-09,-0.009677769608369805,-0.00967969942896924,-0.009679710152369238,-0.009679742400056639,-0.009676585888373987
correct-reject,7.248096e-09,-0.00964844646789401,-0.009703943599098359,-0.009704040050590714,-0.009700521260287502,-0.009636550000268328
correct-reject,2.2710765e-10,-0.009650049404386282,-0.009686862633956168,-0.009686964914151937,-0.009686337487023858,-0.009683293961620666
correct-reject,1.6466709e-09,-0.009714302652747493,-0.00972708135372367,-0.009728065739617727,-0.009721243970990376,-0.009502813261059647
correct-reject,6.179272e-09,-0.009678051408514203,-0.009679343087345034,-0.009678846025635958,-0.009678327521277742,-0.009678934405365974
correct-reject,5.17996e-13,-0.00967869065963102,-0.00967881610974451,-0.009678805317941535,-0.009678784060275359,-0.00967841248002849
correct-reject,5.539973e-09,-0.009677899236841777,-0.009680817843116713,-0.009681124410130105,-0.009677457968566755,-0.009676203629483559
correct-reject,0.0015227846,-0.00936128467818899,-0.009243669391141908,-0.009491812706620865,-0.009398760847005657,-0.00937519600518149
correct-reject,4.0484778e-05,-0.009649437678236986,-0.009683079278546565,-0.009691116606862522,-0.009652774316744606,-0.009676600747748237
correct-reject,0.003455411,-0.0067422185962219515,-0.02997902912361028,-0.014575504696972786,-0.00595279461414028,0.012311449402806386
correct-reject,0.44942212,0.07557183948475088,0.035092290430675896,0.09712663898042422,0.056692497204592546,0.13654534527141754
correct-reject,0.5644894,0.14679931927780054,0.00700583387446722,0.1380206224054339,0.07864278218669223,0.14562733362746724
correct-reject,0.021069515,-0.004404566023239114,-0.000493458858614116,-0.009395668282405782,-0.007113727177119118,-0.005916573286760783
false-alarm,0.83301336,0.1421733483404889,0.14909188568215556,0.0886395685092389,0.18263568399573887,0.22207936484423893
false-alarm,0.98024803,0.19443237092222224,-0.0011845951833194433,0.20668660765259722,0.2062104678081389,0.3257096701722222
false-alarm,0.99590576,0.1651658915596522,0.21056315459048555,-0.0736307383450811,0.3032101697571522,0.34220377380965217
correct-reject,0.0613509,0.012094461510099722,-0.036901632282787776,0.012836354050253882,0.013781101998628887,0.011147106095666383
correct-reject,0.28750888,0.053438312028457224,0.033687570242240554,0.05688321202868639,0.0531391913461739,0.04196708572630306
correct-reject,0.34133253,-0.09753063932939278,0.05960164019346555,0.056874165625507234,0.13110390750927386,0.1428899473730072
correct-reject,0.37468898,0.01053633643845555,0.040016530209330575,0.011943089017663888,0.0318728573990389,0.23192665830737225
correct-reject,0.0016599834,-0.0102937607955188,-0.00918631640401155,-0.009660965147436548,-0.009568614133324885,-0.008023869147847137
correct-reject,0.008875377,-0.01889454299757562,-0.027465766472064786,-0.027384011067763954,-0.039277986807992285,0.07350417571725773
correct-reject,0.00020842829,0.10707179213784475,-0.027553125650228272,-0.057788619036705284,-0.03607949284719484,-0.033835635231855274
correct-reject,0.002229433,-0.035146143779911584,0.023320955043426753,0.021875461564485086,-0.08071924138165258,0.02450489292551342
correct-reject,0.000515925,-0.008332528416976613,-0.009107889288443282,-0.009095471938599952,-0.011464471641293283,-0.009877222342825785
correct-reject,8.493438e-05,-0.009817821355013282,-0.009205227666255781,-0.009904362071564948,-0.010157055067933282,-0.009224142467371618
correct-reject,9.762125e-05,-0.013293471931765706,-0.008165552528841049,-0.008451986897752081,-0.010951064941481042,-0.007433832328299037
correct-reject,3.4753954e-05,-0.009670563350955463,-0.009679869886200681,-0.010239481836828932,-0.009387469632081126,-0.009381323922072712
correct-reject,1.648966e-08,-0.009574182374763127,-0.009640141457788015,-0.010920664112306407,-0.008865005697154201,-0.009393498486127156
correct-reject,2.1864739e-10,-0.009768137195061335,-0.009744112735587736,-0.009744775296394831,-0.009484369025269208,-0.009652114156825806
correct-reject,6.4719875e-11,-0.009879167059970429,-0.009880273147997398,-0.009875374623150744,-0.009386041585476958,-0.009372652146843392
correct-reject,1.8212241e-10,-0.00967962012460588,-0.009679383841433827,-0.009679486388639894,-0.009679482670341062,-0.009675535421118256
correct-reject,2.1744026e-12,-0.00967668955893114,-0.009679127071156535,-0.009679167116557202,-0.009679091022876911,-0.009679433856447126
correct-reject,6.3875155e-11,-0.00967132632047272,-0.009693137014433733,-0.009676387186883798,-0.009675867979472437,-0.00967679006297622
correct-reject,4.1962387e-08,-0.009377617624287321,-0.009725411051244305,-0.009725544232327575,-0.009714401256876806,-0.009850492463402903
correct-reject,4.660841e-06,-0.009927109729979159,-0.00992860768331441,-0.009941646410531458,-0.009925649408024404,-0.008665835396289484
correct-reject,4.1912663e-06,-0.009679899437291261,-0.009679005204598624,-0.009679078809537434,-0.009679798060524216,-0.009671537116187384
correct-reject,1.0447421e-05,-0.009689134158590093,-0.009691606228700878,-0.009690411395489765,-0.009691234705849776,-0.009620722139508401
correct-reject,0.00020181459,-0.009636077145125871,-0.009640796281116658,-0.009633490215686399,-0.009640471663629855,-0.009640858322580135
correct-reject,0.0132870525,-0.006689643354120676,-0.006749257645260385,-0.008367094523593297,-0.006667131628737966,-0.006633328476426585
correct-reject,0.0006070778,-0.009570094208609799,-0.009562599189646479,-0.00954927906011356,-0.009569595954738965,-0.009534862215030108
correct-reject,0.0075684176,-0.008777070168304799,-0.0077944003609919125,-0.008194619881803243,-0.00829504926399891,-0.0077639509530400466
correct-reject,0.006905676,-0.010874743930331582,-0.007822061609781002,-0.010597659675342416,-0.01002532407075233,-0.002168043341931582
correct-reject,0.020443002,-0.02094459536524445,0.033651770779922215,-0.05378621360161946,-0.015438216826702779,0.028566748385505547
correct-reject,0.00044216408,-0.009408720431476784,-0.009502833663580118,-0.00999449363665095,-0.00960013380654345,-0.00944516308988762
correct-reject,3.423537e-05,0.037339504519148546,0.022620443147351052,-0.03714352663375729,-0.035781059938923936,-0.03539466972195729
correct-reject,0.0037988562,-0.010645206101752798,-0.007676638358924467,-0.008694572567938548,-0.009926266418896133,-0.007651969180626964
correct-reject,0.13406983,0.021915424197060104,0.023226065990643436,0.017826875310835103,0.010288320313586771,0.012419635559735688
correct-reject,0.00014656622,-0.009691397013369882,-0.009604239072895182,-0.00966418889058068,-0.009601912705257372,-0.009685204946035805
correct-reject,0.0063817804,-0.011538407359301941,-0.005601133663072002,-0.011456856260400359,-0.005987216040931169,-0.007428115304433442
correct-reject,5.2951674e-07,-0.01005361656612267,-0.00939775661067111,-0.010142590209312132,-0.00940390640826501,-0.009395108833767995
correct-reject,1.524831e-13,-0.009685152882915521,-0.009685119083411416,-0.0096852933500927,-0.009668943029838343,-0.009669000281728938
correct-reject,4.806848e-15,-0.00967871272418034,-0.00967877778879607,-0.00967873226620326,-0.009678724800515232,-0.009678561048439203
correct-reject,2.4655689e-10,-0.009678527438974297,-0.009678685389419949,-0.009678895173520306,-0.009678917649992125,-0.009678482729232234
correct-reject,3.1044688e-06,-0.009678193054343807,-0.009675947880879799,-0.009679425140338973,-0.009678732663699523,-0.009678109888876818
correct-reject,4.6908733e-07,-0.009840891845722156,-0.009842328033299446,-0.009551972188262297,-0.009547995804334335,-0.009609851756520677
correct-reject,4.6939387e-08,-0.009666257886071538,-0.009677878961101057,-0.009683344036141668,-0.009682641091725123,-0.00968333975309953
correct-reject,4.4733002e-05,-0.009423213421938748,-0.010112574929909164,-0.01025276950616812,-0.009380956206301224,-0.009179294563821664
correct-reject,1.4360822e-05,-0.00967666199582852,-0.009672109654313702,-0.009677194776604931,-0.00967644714462973,-0.009676695056762033
correct-reject,8.39833e-05,-0.011332034305847642,-0.011348293962583272,-0.011175924386803721,-0.0072255351782565804,-0.0072277207946476905
correct-reject,1.231887e-06,-0.00966126349941674,-0.009682210133234769,-0.009685630886687611,-0.009680521678067974,-0.009682652430731816
correct-reject,4.2263443e-07,-0.009678106160961653,-0.009680032395152314,-0.00967943927426437,-0.009678677631809605,-0.009676830165950967
correct-reject,1.9545e-05,-0.009628506293860037,-0.00962179342114007,-0.009648561298075144,-0.009737552658385917,-0.009737594956677748
correct-reject,0.002772551,-0.008118172917655434,-0.009353127373546679,-0.00940477873985231,-0.009412978429850017,-0.009331900167234475
correct-reject,0.00017245278,-0.009644452259698809,-0.00964346163856584,-0.009642334809048895,-0.009645202793024539,-0.009645604127800834
correct-reject,0.00027327266,-0.009817478415054606,-0.009804637090177266,-0.00980388031774234,-0.009777561974388328,-0.008916677830776371
false-alarm,0.85053045,0.23269095854478455,0.2155421820429929,0.12114583733944123,-0.022836381254215433,0.2555943446988579
correct-reject,0.71203256,0.16226088090677224,0.1854939140703556,0.1230323767641889,0.0781807731424389,0.11467110648810555
correct-reject,0.10351154,0.04892359253031788,0.019431257771112053,-0.08991942162271545,0.04729334498607872,0.02938925770706789
correct-reject,0.1091207,-0.14786155159776446,0.06340843192587722,0.021950341138968883,0.05109860222779389,0.07213136767698557
correct-reject,0.425739,0.06802630326130556,0.03969246836280555,0.05267020542547221,0.10495528873547222,0.11200122558680554
miss,0.44013017,0.104908842708409,0.028779856814233735,0.08809238859923373,0.127970494169909,0.04198507908007566
correct-reject,0.008958528,-0.002450550733783017,-0.0064933692888580145,-0.011269704951167017,-0.004479996395249265,-0.0147413592590816
correct-reject,8.8388246e-05,-0.006516066597467085,-0.009212430705486835,-0.009240880669669417,-0.011648068950265418,-0.01168766170525017
correct-reject,5.3129423e-07,-0.00977597001318323,-0.0096811300458083,-0.009671583968651903,-0.009627789439440324,-0.009636504161055152
correct-reject,1.1931024e-06,-0.009894472707632294,-0.009888355796796134,-0.009890217450759483,-0.009365974399361838,-0.009353298273589168
correct-reject,1.1597235e-08,-0.00969661342381126,-0.00969675142159776,-0.009609112032075151,-0.009694248354378106,-0.009696771796276647
correct-reject,1.3568107e-09,-0.009680446469564523,-0.009679193851465333,-0.00967674148337912,-0.00967838350857302,-0.009678741955156915
correct-reject,1.5423744e-07,-0.009805062800491276,-0.009666485411680121,-0.00957566544898011,-0.009667041809467303,-0.009679099157520103
correct-reject,5.0802842e-05,-0.009702744259780597,-0.009709199120382584,-0.009690731368652195,-0.009626721348591119,-0.009613312530732424
correct-reject,1.1646715e-05,-0.009675604260489629,-0.009676806795619742,-0.009675978642855305,-0.009676450133228851,-0.009677068795945381
correct-reject,1.0509572e-06,-0.00984067204957879,-0.009637039285650595,-0.009637762841261091,-0.009638316172043528,-0.009638668279604901
correct-reject,2.4938504e-07,-0.009676475994155153,-0.009680813984131236,-0.009676421739497515,-0.009680511330759927,-0.009679036579595082
correct-reject,2.3578574e-05,-0.01012116484182027,-0.010122373464716958,-0.010121017570270284,-0.01012220010684038,-0.00788315264449102
correct-reject,1.3622941e-06,-0.00968183606118915,-0.00968350887675057,-0.009676772712774754,-0.009682337891227036,-0.009667693086197412
correct-reject,1.8387834e-07,-0.009669582184718412,-0.009680810004916008,-0.009681554655459378,-0.00968070083851425,-0.009680676944530866
correct-reject,1.7004257e-05,-0.009620767637705838,-0.009684519953426406,-0.00970547770972168,-0.009691719307393458,-0.00967402401989153
correct-reject,0.0062842714,-0.008832226922494349,-0.008102741025365434,-0.008280269400877097,-0.00889600505513851,-0.00799799522426352
correct-reject,3.4125977e-05,-0.009709161007363257,-0.00964205033557901,-0.009672089551502965,-0.009663866997836416,-0.00967224073585726
correct-reject,5.1436785e-07,-0.009688309388055625,-0.009694094280996464,-0.009773023479536644,-0.009729387065808127,-0.009508180413742061
correct-reject,0.00012474897,-0.0028488470370741405,-0.007970913122949912,-0.00660963924519991,-0.004836254132324141,-0.026003106090590807
correct-reject,1.9565347e-05,-0.012378501938476649,-0.005368384688546149,-0.01472209860279615,-0.013897203156249982,-0.0020077202420699836
correct-reject,1.2918225e-07,-0.009661526567405517,-0.00962266576391235,-0.00973361222729677,-0.009689729513640851,-0.009685845555883433
correct-reject,0.0005235658,-0.021098266331428115,-0.015704596022543947,0.002869250397010217,0.0043914643959227185,-0.01832779506709978
correct-reject,0.18078986,-0.09966408219505113,-0.05143882740349279,-0.06777728642780112,0.24464071874875723,0.10663582864944887
hit,0.9843025,0.056502987518505576,0.10882832709083888,0.13441662282892225,0.5483371584670055,0.08782389546658885
