,Unnamed: 0,Date,VIS,CAT,CAT1600,CAT3200,CAT6400
3254,3254,20151128,3.0,1,1,0,0
3255,3255,20151128,10.0,1,1,1,1
3256,3256,20151129,10.0,1,1,1,1
3257,3257,20151129,7.0,1,1,1,1
3258,3258,20151129,10.0,1,1,1,1
3259,3259,20151129,10.0,1,1,1,1
3260,3260,20151130,4.0,1,1,1,0
3261,3261,20151130,10.0,1,1,1,1
3262,3262,20151130,10.0,1,1,1,1
3263,3263,20151130,10.0,1,1,1,1
3264,3264,20151201,10.0,1,1,1,1
3265,3265,20151201,10.0,1,1,1,1
3266,3266,20151201,10.0,1,1,1,1
3267,3267,20151201,10.0,1,1,1,1
3268,3268,20151202,7.0,1,1,1,1
3269,3269,20151202,10.0,1,1,1,1
3270,3270,20151202,10.0,1,1,1,1
3271,3271,20151202,10.0,1,1,1,1
3272,3272,20151203,10.0,1,1,1,1
3273,3273,20151203,10.0,1,1,1,1
3274,3274,20151203,10.0,1,1,1,1
3275,3275,20151203,10.0,1,1,1,1
3276,3276,20151204,10.0,1,1,1,1
3277,3277,20151204,10.0,1,1,1,1
3278,3278,20151204,10.0,1,1,1,1
3279,3279,20151204,10.0,1,1,1,1
3280,3280,20151205,10.0,1,1,1,1
3281,3281,20151205,10.0,1,1,1,1
3282,3282,20151205,10.0,1,1,1,1
3283,3283,20151205,10.0,1,1,1,1
3284,3284,20151206,10.0,1,1,1,1
3285,3285,20151206,10.0,1,1,1,1
3286,3286,20151206,10.0,1,1,1,1
3287,3287,20151206,10.0,1,1,1,1
3288,3288,20151207,10.0,1,1,1,1
3289,3289,20151207,10.0,1,1,1,1
3290,3290,20151207,10.0,1,1,1,1
3291,3291,20151207,10.0,1,1,1,1
3292,3292,20151208,5.0,1,1,1,0
3293,3293,20151208,0.25,0,0,0,0
3294,3294,20151208,10.0,1,1,1,1
3295,3295,20151208,10.0,1,1,1,1
3296,3296,20151209,10.0,1,1,1,1
3297,3297,20151209,0.25,0,0,0,0
3298,3298,20151209,10.0,1,1,1,1
3299,3299,20151209,10.0,1,1,1,1
3300,3300,20151210,10.0,1,1,1,1
3301,3301,20151210,7.0,1,1,1,1
3302,3302,20151210,2.5,1,1,0,0
3303,3303,20151210,10.0,1,1,1,1
3304,3304,20151211,2.5,1,1,0,0
3305,3305,20151211,4.0,1,1,1,0
3306,3306,20151211,5.0,1,1,1,0
3307,3307,20151211,5.0,1,1,1,0
3308,3308,20151214,10.0,1,1,1,1
3309,3309,20151214,10.0,1,1,1,1
3310,3310,20151214,10.0,1,1,1,1
3311,3311,20151214,10.0,1,1,1,1
3312,3312,20151215,10.0,1,1,1,1
3313,3313,20151215,7.0,1,1,1,1
3314,3314,20151215,7.0,1,1,1,1
3315,3315,20151215,4.0,1,1,1,0
3316,3316,20151216,1.5,1,1,0,0
3317,3317,20151216,0.25,0,0,0,0
3318,3318,20151216,10.0,1,1,1,1
3319,3319,20151216,10.0,1,1,1,1
3320,3320,20151217,10.0,1,1,1,1
3321,3321,20151217,10.0,1,1,1,1
3322,3322,20151217,10.0,1,1,1,1
3323,3323,20151217,10.0,1,1,1,1
3324,3324,20151218,10.0,1,1,1,1
3325,3325,20151218,10.0,1,1,1,1
3326,3326,20151218,10.0,1,1,1,1
3327,3327,20151218,10.0,1,1,1,1
3328,3328,20151219,10.0,1,1,1,1
3329,3329,20151219,10.0,1,1,1,1
3330,3330,20151219,10.0,1,1,1,1
3331,3331,20151219,10.0,1,1,1,1
3332,3332,20151220,10.0,1,1,1,1
3333,3333,20151220,10.0,1,1,1,1
3334,3334,20151220,7.0,1,1,1,1
3335,3335,20151220,7.0,1,1,1,1
3336,3336,20151221,5.0,1,1,1,0
3337,3337,20151221,7.0,1,1,1,1
3338,3338,20151221,7.0,1,1,1,1
3339,3339,20151221,10.0,1,1,1,1
3340,3340,20151222,5.0,1,1,1,0
3341,3341,20151222,7.0,1,1,1,1
3342,3342,20151222,7.0,1,1,1,1
3343,3343,20151222,4.0,1,1,1,0
3344,3344,20151223,5.0,1,1,1,0
3345,3345,20151223,3.0,1,1,0,0
3346,3346,20151223,10.0,1,1,1,1
3347,3347,20151223,7.0,1,1,1,1
3348,3348,20151224,0.25,0,0,0,0
3349,3349,20151224,4.0,1,1,1,0
3350,3350,20151224,4.0,1,1,1,0
3351,3351,20151224,0.25,0,0,0,0
3352,3352,20151225,0.25,0,0,0,0
3353,3353,20151225,0.25,0,0,0,0
3354,3354,20151225,2.5,1,1,0,0
3355,3355,20151225,0.25,0,0,0,0
3356,3356,20151226,4.0,1,1,1,0
3357,3357,20151226,4.0,1,1,1,0
3358,3358,20151226,4.0,1,1,1,0
3359,3359,20151226,4.0,1,1,1,0
3360,3360,20151228,10.0,1,1,1,1
3361,3361,20151228,10.0,1,1,1,1
3362,3362,20151228,10.0,1,1,1,1
3363,3363,20151228,10.0,1,1,1,1
3364,3364,20151231,10.0,1,1,1,1
3365,3365,20151231,10.0,1,1,1,1
3366,3366,20151231,10.0,1,1,1,1
3367,3367,20151231,10.0,1,1,1,1
3368,3368,20160104,10.0,1,1,1,1
3369,3369,20160104,10.0,1,1,1,1
3370,3370,20160104,10.0,1,1,1,1
3371,3371,20160104,10.0,1,1,1,1
3372,3372,20160105,10.0,1,1,1,1
3373,3373,20160105,10.0,1,1,1,1
3374,3374,20160105,10.0,1,1,1,1
3375,3375,20160105,10.0,1,1,1,1
3376,3376,20160107,5.0,1,1,1,0
3377,3377,20160107,0.25,0,0,0,0
3378,3378,20160107,10.0,1,1,1,1
3379,3379,20160107,5.0,1,1,1,0
3380,3380,20160108,2.5,1,1,0,0
3381,3381,20160108,4.0,1,1,1,0
3382,3382,20160108,10.0,1,1,1,1
3383,3383,20160108,7.0,1,1,1,1
3384,3384,20160109,0.25,0,0,0,0
3385,3385,20160109,10.0,1,1,1,1
3386,3386,20160109,10.0,1,1,1,1
3387,3387,20160109,10.0,1,1,1,1
3388,3388,20160110,10.0,1,1,1,1
3389,3389,20160110,10.0,1,1,1,1
3390,3390,20160110,10.0,1,1,1,1
3391,3391,20160110,10.0,1,1,1,1
3392,3392,20160111,10.0,1,1,1,1
3393,3393,20160111,10.0,1,1,1,1
3394,3394,20160111,10.0,1,1,1,1
3395,3395,20160111,10.0,1,1,1,1
3396,3396,20160112,10.0,1,1,1,1
3397,3397,20160112,10.0,1,1,1,1
3398,3398,20160112,10.0,1,1,1,1
3399,3399,20160112,10.0,1,1,1,1
3400,3400,20160113,10.0,1,1,1,1
3401,3401,20160113,10.0,1,1,1,1
3402,3402,20160113,10.0,1,1,1,1
3403,3403,20160113,10.0,1,1,1,1
3404,3404,20160114,10.0,1,1,1,1
3405,3405,20160114,10.0,1,1,1,1
3406,3406,20160114,10.0,1,1,1,1
3407,3407,20160114,3.0,1,1,0,0
3408,3408,20160116,10.0,1,1,1,1
3409,3409,20160116,10.0,1,1,1,1
3410,3410,20160116,10.0,1,1,1,1
3411,3411,20160116,10.0,1,1,1,1
3412,3412,20160117,10.0,1,1,1,1
3413,3413,20160117,10.0,1,1,1,1
3414,3414,20160117,10.0,1,1,1,1
3415,3415,20160117,10.0,1,1,1,1
3416,3416,20160118,10.0,1,1,1,1
3417,3417,20160118,10.0,1,1,1,1
3418,3418,20160118,10.0,1,1,1,1
3419,3419,20160118,10.0,1,1,1,1
3420,3420,20160119,10.0,1,1,1,1
3421,3421,20160119,10.0,1,1,1,1
3422,3422,20160119,10.0,1,1,1,1
3423,3423,20160119,10.0,1,1,1,1
3424,3424,20160120,10.0,1,1,1,1
3425,3425,20160120,7.0,1,1,1,1
3426,3426,20160120,10.0,1,1,1,1
3427,3427,20160120,0.75,0,0,0,0
3428,3428,20160121,7.0,1,1,1,1
3429,3429,20160121,7.0,1,1,1,1
3430,3430,20160121,10.0,1,1,1,1
3431,3431,20160121,10.0,1,1,1,1
3432,3432,20160122,10.0,1,1,1,1
3433,3433,20160122,10.0,1,1,1,1
3434,3434,20160122,10.0,1,1,1,1
3435,3435,20160122,10.0,1,1,1,1
3436,3436,20160123,10.0,1,1,1,1
3437,3437,20160123,10.0,1,1,1,1
3438,3438,20160123,10.0,1,1,1,1
3439,3439,20160123,10.0,1,1,1,1
3440,3440,20160124,10.0,1,1,1,1
3441,3441,20160124,10.0,1,1,1,1
3442,3442,20160124,10.0,1,1,1,1
3443,3443,20160124,10.0,1,1,1,1
3444,3444,20160125,10.0,1,1,1,1
3445,3445,20160125,7.0,1,1,1,1
3446,3446,20160125,7.0,1,1,1,1
3447,3447,20160125,5.0,1,1,1,0
3448,3448,20160126,4.0,1,1,1,0
3449,3449,20160126,4.0,1,1,1,0
3450,3450,20160126,10.0,1,1,1,1
3451,3451,20160126,10.0,1,1,1,1
3452,3452,20160127,10.0,1,1,1,1
3453,3453,20160127,10.0,1,1,1,1
3454,3454,20160127,10.0,1,1,1,1
3455,3455,20160127,10.0,1,1,1,1
3456,3456,20160128,10.0,1,1,1,1
3457,3457,20160128,10.0,1,1,1,1
3458,3458,20160128,10.0,1,1,1,1
3459,3459,20160128,10.0,1,1,1,1
3460,3460,20160129,10.0,1,1,1,1
3461,3461,20160129,10.0,1,1,1,1
3462,3462,20160129,10.0,1,1,1,1
3463,3463,20160129,10.0,1,1,1,1
3464,3464,20160130,10.0,1,1,1,1
3465,3465,20160130,10.0,1,1,1,1
3466,3466,20160130,10.0,1,1,1,1
3467,3467,20160130,10.0,1,1,1,1
3468,3468,20160201,0.25,0,0,0,0
3469,3469,20160201,4.0,1,1,1,0
3470,3470,20160201,10.0,1,1,1,1
3471,3471,20160201,4.0,1,1,1,0
3472,3472,20160202,3.0,1,1,0,0
3473,3473,20160202,2.5,1,1,0,0
3474,3474,20160202,10.0,1,1,1,1
3475,3475,20160202,10.0,1,1,1,1
3476,3476,20160203,10.0,1,1,1,1
3477,3477,20160203,10.0,1,1,1,1
3478,3478,20160203,10.0,1,1,1,1
3479,3479,20160203,10.0,1,1,1,1
3480,3480,20160204,10.0,1,1,1,1
3481,3481,20160204,10.0,1,1,1,1
3482,3482,20160204,10.0,1,1,1,1
3483,3483,20160204,10.0,1,1,1,1
3484,3484,20160205,10.0,1,1,1,1
3485,3485,20160205,10.0,1,1,1,1
3486,3486,20160205,10.0,1,1,1,1
3487,3487,20160205,10.0,1,1,1,1
3488,3488,20160206,10.0,1,1,1,1
3489,3489,20160206,10.0,1,1,1,1
3490,3490,20160206,10.0,1,1,1,1
3491,3491,20160206,10.0,1,1,1,1
3492,3492,20160207,10.0,1,1,1,1
3493,3493,20160207,10.0,1,1,1,1
3494,3494,20160207,10.0,1,1,1,1
3495,3495,20160207,10.0,1,1,1,1
3496,3496,20160208,10.0,1,1,1,1
3497,3497,20160208,10.0,1,1,1,1
3498,3498,20160208,10.0,1,1,1,1
3499,3499,20160208,10.0,1,1,1,1
3500,3500,20160209,10.0,1,1,1,1
3501,3501,20160209,10.0,1,1,1,1
3502,3502,20160209,10.0,1,1,1,1
3503,3503,20160209,10.0,1,1,1,1
3504,3504,20160210,10.0,1,1,1,1
3505,3505,20160210,10.0,1,1,1,1
3506,3506,20160210,10.0,1,1,1,1
3507,3507,20160210,10.0,1,1,1,1
3508,3508,20160211,10.0,1,1,1,1
3509,3509,20160211,10.0,1,1,1,1
3510,3510,20160211,10.0,1,1,1,1
3511,3511,20160211,10.0,1,1,1,1
3512,3512,20160212,10.0,1,1,1,1
3513,3513,20160212,7.0,1,1,1,1
3514,3514,20160212,10.0,1,1,1,1
3515,3515,20160212,10.0,1,1,1,1
3516,3516,20160213,10.0,1,1,1,1
3517,3517,20160213,10.0,1,1,1,1
3518,3518,20160213,10.0,1,1,1,1
3519,3519,20160213,10.0,1,1,1,1
3520,3520,20160214,10.0,1,1,1,1
3521,3521,20160214,10.0,1,1,1,1
3522,3522,20160214,10.0,1,1,1,1
3523,3523,20160214,10.0,1,1,1,1
3524,3524,20160215,10.0,1,1,1,1
3525,3525,20160215,5.0,1,1,1,0
3526,3526,20160215,10.0,1,1,1,1
3527,3527,20160215,7.0,1,1,1,1
3528,3528,20160216,10.0,1,1,1,1
3529,3529,20160216,10.0,1,1,1,1
3530,3530,20160216,10.0,1,1,1,1
3531,3531,20160216,10.0,1,1,1,1
3532,3532,20160217,7.0,1,1,1,1
3533,3533,20160217,5.0,1,1,1,0
3534,3534,20160217,10.0,1,1,1,1
3535,3535,20160217,10.0,1,1,1,1
3536,3536,20160218,10.0,1,1,1,1
3537,3537,20160218,10.0,1,1,1,1
3538,3538,20160218,10.0,1,1,1,1
3539,3539,20160218,10.0,1,1,1,1
3540,3540,20160219,10.0,1,1,1,1
3541,3541,20160219,7.0,1,1,1,1
3542,3542,20160219,10.0,1,1,1,1
3543,3543,20160219,10.0,1,1,1,1
3544,3544,20160220,7.0,1,1,1,1
3545,3545,20160220,7.0,1,1,1,1
3546,3546,20160220,10.0,1,1,1,1
3547,3547,20160220,10.0,1,1,1,1
3548,3548,20160221,7.0,1,1,1,1
3549,3549,20160221,5.0,1,1,1,0
3550,3550,20160221,10.0,1,1,1,1
3551,3551,20160221,7.0,1,1,1,1
3552,3552,20160222,3.0,1,1,0,0
3553,3553,20160222,0.5,0,0,0,0
3554,3554,20160222,7.0,1,1,1,1
3555,3555,20160222,10.0,1,1,1,1
3556,3556,20160223,10.0,1,1,1,1
3557,3557,20160223,7.0,1,1,1,1
3558,3558,20160223,10.0,1,1,1,1
3559,3559,20160223,10.0,1,1,1,1
3560,3560,20160224,10.0,1,1,1,1
3561,3561,20160224,10.0,1,1,1,1
3562,3562,20160224,10.0,1,1,1,1
3563,3563,20160224,10.0,1,1,1,1
3564,3564,20160225,10.0,1,1,1,1
3565,3565,20160225,10.0,1,1,1,1
3566,3566,20160225,10.0,1,1,1,1
3567,3567,20160225,10.0,1,1,1,1
3568,3568,20160226,10.0,1,1,1,1
3569,3569,20160226,10.0,1,1,1,1
3570,3570,20160226,10.0,1,1,1,1
3571,3571,20160226,10.0,1,1,1,1
3572,3572,20160227,10.0,1,1,1,1
3573,3573,20160227,10.0,1,1,1,1
3574,3574,20160227,10.0,1,1,1,1
3575,3575,20160227,10.0,1,1,1,1
3576,3576,20160228,10.0,1,1,1,1
3577,3577,20160228,10.0,1,1,1,1
3578,3578,20160228,10.0,1,1,1,1
3579,3579,20160228,10.0,1,1,1,1
3580,3580,20160229,10.0,1,1,1,1
3581,3581,20160229,7.0,1,1,1,1
3582,3582,20160229,10.0,1,1,1,1
3583,3583,20160229,10.0,1,1,1,1
3584,3584,20160301,10.0,1,1,1,1
3585,3585,20160301,7.0,1,1,1,1
3586,3586,20160301,10.0,1,1,1,1
3587,3587,20160301,10.0,1,1,1,1
3588,3588,20160302,7.0,1,1,1,1
3589,3589,20160302,7.0,1,1,1,1
3590,3590,20160302,10.0,1,1,1,1
3591,3591,20160302,7.0,1,1,1,1
3592,3592,20160304,10.0,1,1,1,1
3593,3593,20160304,10.0,1,1,1,1
3594,3594,20160304,10.0,1,1,1,1
3595,3595,20160304,10.0,1,1,1,1
3596,3596,20160305,10.0,1,1,1,1
3597,3597,20160305,10.0,1,1,1,1
3598,3598,20160305,10.0,1,1,1,1
3599,3599,20160305,10.0,1,1,1,1
3600,3600,20160306,10.0,1,1,1,1
3601,3601,20160306,10.0,1,1,1,1
3602,3602,20160306,10.0,1,1,1,1
3603,3603,20160306,10.0,1,1,1,1
3604,3604,20160307,7.0,1,1,1,1
3605,3605,20160307,7.0,1,1,1,1
3606,3606,20160307,7.0,1,1,1,1
3607,3607,20160307,5.0,1,1,1,0
3608,3608,20160308,7.0,1,1,1,1
3609,3609,20160308,7.0,1,1,1,1
3610,3610,20160308,5.0,1,1,1,0
3611,3611,20160308,4.0,1,1,1,0
3612,3612,20160310,10.0,1,1,1,1
3613,3613,20160310,10.0,1,1,1,1
3614,3614,20160310,10.0,1,1,1,1
3615,3615,20160310,7.0,1,1,1,1
3616,3616,20160311,10.0,1,1,1,1
3617,3617,20160311,10.0,1,1,1,1
3618,3618,20160311,10.0,1,1,1,1
3619,3619,20160311,10.0,1,1,1,1
3620,3620,20160312,10.0,1,1,1,1
3621,3621,20160312,10.0,1,1,1,1
3622,3622,20160312,10.0,1,1,1,1
3623,3623,20160312,10.0,1,1,1,1
3624,3624,20160313,10.0,1,1,1,1
3625,3625,20160313,7.0,1,1,1,1
3626,3626,20160313,10.0,1,1,1,1
3627,3627,20160313,7.0,1,1,1,1
3628,3628,20160314,7.0,1,1,1,1
3629,3629,20160314,1.0,0,0,0,0
3630,3630,20160314,10.0,1,1,1,1
3631,3631,20160314,5.0,1,1,1,0
3632,3632,20160316,2.5,1,1,0,0
3633,3633,20160316,5.0,1,1,1,0
3634,3634,20160316,7.0,1,1,1,1
3635,3635,20160316,5.0,1,1,1,0
3636,3636,20160317,1.0,0,0,0,0
3637,3637,20160317,0.5,0,0,0,0
3638,3638,20160317,5.0,1,1,1,0
3639,3639,20160317,7.0,1,1,1,1
3640,3640,20160318,10.0,1,1,1,1
3641,3641,20160318,7.0,1,1,1,1
3642,3642,20160318,5.0,1,1,1,0
3643,3643,20160318,7.0,1,1,1,1
3644,3644,20160320,10.0,1,1,1,1
3645,3645,20160320,10.0,1,1,1,1
3646,3646,20160320,10.0,1,1,1,1
3647,3647,20160320,10.0,1,1,1,1
3648,3648,20160321,10.0,1,1,1,1
3649,3649,20160321,10.0,1,1,1,1
3650,3650,20160321,10.0,1,1,1,1
3651,3651,20160321,10.0,1,1,1,1
3652,3652,20160322,10.0,1,1,1,1
3653,3653,20160322,10.0,1,1,1,1
3654,3654,20160322,10.0,1,1,1,1
3655,3655,20160322,10.0,1,1,1,1
3656,3656,20160324,5.0,1,1,1,0
3657,3657,20160324,10.0,1,1,1,1
3658,3658,20160324,10.0,1,1,1,1
3659,3659,20160324,10.0,1,1,1,1
3660,3660,20160325,10.0,1,1,1,1
3661,3661,20160325,10.0,1,1,1,1
3662,3662,20160325,10.0,1,1,1,1
3663,3663,20160325,10.0,1,1,1,1
3664,3664,20160326,10.0,1,1,1,1
3665,3665,20160326,10.0,1,1,1,1
3666,3666,20160326,10.0,1,1,1,1
3667,3667,20160326,10.0,1,1,1,1
3668,3668,20160328,10.0,1,1,1,1
3669,3669,20160328,10.0,1,1,1,1
3670,3670,20160328,10.0,1,1,1,1
3671,3671,20160328,10.0,1,1,1,1
3672,3672,20160329,10.0,1,1,1,1
3673,3673,20160329,1.0,0,0,0,0
3674,3674,20160329,5.0,1,1,1,0
3675,3675,20160329,3.0,1,1,0,0
3676,3676,20160330,2.5,1,1,0,0
3677,3677,20160330,0.75,0,0,0,0
3678,3678,20160330,2.0,1,1,0,0
3679,3679,20160330,3.0,1,1,0,0
3680,3680,20160331,2.5,1,1,0,0
3681,3681,20160331,2.5,1,1,0,0
3682,3682,20160331,7.0,1,1,1,1
3683,3683,20160331,2.5,1,1,0,0
3684,3684,20160401,4.0,1,1,1,0
3685,3685,20160401,10.0,1,1,1,1
3686,3686,20160401,10.0,1,1,1,1
3687,3687,20160401,10.0,1,1,1,1
3688,3688,20160402,10.0,1,1,1,1
3689,3689,20160402,10.0,1,1,1,1
3690,3690,20160402,10.0,1,1,1,1
3691,3691,20160402,10.0,1,1,1,1
3692,3692,20160403,10.0,1,1,1,1
3693,3693,20160403,10.0,1,1,1,1
3694,3694,20160403,10.0,1,1,1,1
3695,3695,20160403,10.0,1,1,1,1
3696,3696,20160404,10.0,1,1,1,1
3697,3697,20160404,10.0,1,1,1,1
3698,3698,20160404,10.0,1,1,1,1
3699,3699,20160404,10.0,1,1,1,1
3700,3700,20160405,10.0,1,1,1,1
3701,3701,20160405,10.0,1,1,1,1
3702,3702,20160405,10.0,1,1,1,1
3703,3703,20160405,10.0,1,1,1,1
3704,3704,20160406,10.0,1,1,1,1
3705,3705,20160406,10.0,1,1,1,1
3706,3706,20160406,10.0,1,1,1,1
3707,3707,20160406,10.0,1,1,1,1
3708,3708,20160407,10.0,1,1,1,1
3709,3709,20160407,0.75,0,0,0,0
3710,3710,20160407,10.0,1,1,1,1
3711,3711,20160407,10.0,1,1,1,1
3712,3712,20160408,10.0,1,1,1,1
3713,3713,20160408,10.0,1,1,1,1
3714,3714,20160408,10.0,1,1,1,1
3715,3715,20160408,10.0,1,1,1,1
3716,3716,20160410,10.0,1,1,1,1
3717,3717,20160410,7.0,1,1,1,1
3718,3718,20160410,10.0,1,1,1,1
3719,3719,20160410,7.0,1,1,1,1
3720,3720,20160412,5.0,1,1,1,0
3721,3721,20160412,4.0,1,1,1,0
3722,3722,20160412,1.0,0,0,0,0
3723,3723,20160412,7.0,1,1,1,1
3724,3724,20160413,5.0,1,1,1,0
3725,3725,20160413,7.0,1,1,1,1
3726,3726,20160413,10.0,1,1,1,1
3727,3727,20160413,10.0,1,1,1,1
3728,3728,20160414,10.0,1,1,1,1
3729,3729,20160414,7.0,1,1,1,1
3730,3730,20160414,10.0,1,1,1,1
3731,3731,20160414,10.0,1,1,1,1
3732,3732,20160415,10.0,1,1,1,1
3733,3733,20160415,10.0,1,1,1,1
3734,3734,20160415,10.0,1,1,1,1
3735,3735,20160415,10.0,1,1,1,1
3736,3736,20160416,10.0,1,1,1,1
3737,3737,20160416,7.0,1,1,1,1
3738,3738,20160416,7.0,1,1,1,1
3739,3739,20160416,5.0,1,1,1,0
3740,3740,20160417,5.0,1,1,1,0
3741,3741,20160417,7.0,1,1,1,1
3742,3742,20160417,7.0,1,1,1,1
3743,3743,20160417,5.0,1,1,1,0
3744,3744,20160419,7.0,1,1,1,1
3745,3745,20160419,7.0,1,1,1,1
3746,3746,20160419,10.0,1,1,1,1
3747,3747,20160419,10.0,1,1,1,1
3748,3748,20160420,7.0,1,1,1,1
3749,3749,20160420,5.0,1,1,1,0
3750,3750,20160420,10.0,1,1,1,1
3751,3751,20160420,10.0,1,1,1,1
3752,3752,20160421,7.0,1,1,1,1
3753,3753,20160421,5.0,1,1,1,0
3754,3754,20160421,10.0,1,1,1,1
3755,3755,20160421,10.0,1,1,1,1
3756,3756,20160422,10.0,1,1,1,1
3757,3757,20160422,10.0,1,1,1,1
3758,3758,20160422,10.0,1,1,1,1
3759,3759,20160422,10.0,1,1,1,1
3760,3760,20160423,10.0,1,1,1,1
3761,3761,20160423,10.0,1,1,1,1
3762,3762,20160423,10.0,1,1,1,1
3763,3763,20160423,10.0,1,1,1,1
3764,3764,20160425,10.0,1,1,1,1
3765,3765,20160425,7.0,1,1,1,1
3766,3766,20160425,10.0,1,1,1,1
3767,3767,20160425,10.0,1,1,1,1
3768,3768,20160426,10.0,1,1,1,1
3769,3769,20160426,7.0,1,1,1,1
3770,3770,20160426,7.0,1,1,1,1
3771,3771,20160426,4.0,1,1,1,0
3772,3772,20160427,7.0,1,1,1,1
3773,3773,20160427,7.0,1,1,1,1
3774,3774,20160427,10.0,1,1,1,1
3775,3775,20160427,4.0,1,1,1,0
3776,3776,20160428,5.0,1,1,1,0
3777,3777,20160428,7.0,1,1,1,1
3778,3778,20160428,7.0,1,1,1,1
3779,3779,20160428,7.0,1,1,1,1
3780,3780,20160429,5.0,1,1,1,0
3781,3781,20160429,5.0,1,1,1,0
3782,3782,20160429,7.0,1,1,1,1
3783,3783,20160429,5.0,1,1,1,0
3784,3784,20160430,5.0,1,1,1,0
3785,3785,20160430,5.0,1,1,1,0
3786,3786,20160430,7.0,1,1,1,1
3787,3787,20160430,7.0,1,1,1,1
3788,3788,20160502,7.0,1,1,1,1
3789,3789,20160502,10.0,1,1,1,1
3790,3790,20160502,10.0,1,1,1,1
3791,3791,20160502,10.0,1,1,1,1
3792,3792,20160503,10.0,1,1,1,1
3793,3793,20160503,10.0,1,1,1,1
3794,3794,20160503,10.0,1,1,1,1
3795,3795,20160503,10.0,1,1,1,1
3796,3796,20160504,10.0,1,1,1,1
3797,3797,20160504,10.0,1,1,1,1
3798,3798,20160504,10.0,1,1,1,1
3799,3799,20160504,10.0,1,1,1,1
3800,3800,20160505,10.0,1,1,1,1
3801,3801,20160505,10.0,1,1,1,1
3802,3802,20160505,10.0,1,1,1,1
3803,3803,20160505,10.0,1,1,1,1
3804,3804,20160506,10.0,1,1,1,1
3805,3805,20160506,10.0,1,1,1,1
3806,3806,20160506,10.0,1,1,1,1
3807,3807,20160506,10.0,1,1,1,1
3808,3808,20160507,10.0,1,1,1,1
3809,3809,20160507,10.0,1,1,1,1
3810,3810,20160507,10.0,1,1,1,1
3811,3811,20160507,10.0,1,1,1,1
3812,3812,20160508,10.0,1,1,1,1
3813,3813,20160508,10.0,1,1,1,1
3814,3814,20160508,10.0,1,1,1,1
3815,3815,20160508,10.0,1,1,1,1
3816,3816,20160510,7.0,1,1,1,1
3817,3817,20160510,4.0,1,1,1,0
3818,3818,20160510,7.0,1,1,1,1
3819,3819,20160510,7.0,1,1,1,1
3820,3820,20160511,7.0,1,1,1,1
3821,3821,20160511,7.0,1,1,1,1
3822,3822,20160511,7.0,1,1,1,1
3823,3823,20160511,7.0,1,1,1,1
3824,3824,20160512,7.0,1,1,1,1
3825,3825,20160512,5.0,1,1,1,0
3826,3826,20160512,10.0,1,1,1,1
3827,3827,20160512,10.0,1,1,1,1
3828,3828,20160513,10.0,1,1,1,1
3829,3829,20160513,10.0,1,1,1,1
3830,3830,20160513,10.0,1,1,1,1
3831,3831,20160513,10.0,1,1,1,1
3832,3832,20160514,10.0,1,1,1,1
3833,3833,20160514,10.0,1,1,1,1
3834,3834,20160514,10.0,1,1,1,1
3835,3835,20160514,10.0,1,1,1,1
3836,3836,20160517,10.0,1,1,1,1
3837,3837,20160517,10.0,1,1,1,1
3838,3838,20160517,10.0,1,1,1,1
3839,3839,20160517,10.0,1,1,1,1
3840,3840,20160519,10.0,1,1,1,1
3841,3841,20160519,10.0,1,1,1,1
3842,3842,20160519,10.0,1,1,1,1
3843,3843,20160519,10.0,1,1,1,1
3844,3844,20160520,10.0,1,1,1,1
3845,3845,20160520,10.0,1,1,1,1
3846,3846,20160520,10.0,1,1,1,1
3847,3847,20160520,10.0,1,1,1,1
3848,3848,20160521,10.0,1,1,1,1
3849,3849,20160521,7.0,1,1,1,1
3850,3850,20160521,10.0,1,1,1,1
3851,3851,20160521,10.0,1,1,1,1
3852,3852,20160522,7.0,1,1,1,1
3853,3853,20160522,5.0,1,1,1,0
3854,3854,20160522,7.0,1,1,1,1
3855,3855,20160522,10.0,1,1,1,1
3856,3856,20160523,10.0,1,1,1,1
3857,3857,20160523,7.0,1,1,1,1
3858,3858,20160523,10.0,1,1,1,1
3859,3859,20160523,7.0,1,1,1,1
3860,3860,20160524,10.0,1,1,1,1
3861,3861,20160524,7.0,1,1,1,1
3862,3862,20160524,7.0,1,1,1,1
3863,3863,20160524,7.0,1,1,1,1
3864,3864,20160525,7.0,1,1,1,1
3865,3865,20160525,5.0,1,1,1,0
3866,3866,20160525,7.0,1,1,1,1
3867,3867,20160525,7.0,1,1,1,1
3868,3868,20160526,7.0,1,1,1,1
3869,3869,20160526,7.0,1,1,1,1
3870,3870,20160526,10.0,1,1,1,1
3871,3871,20160526,7.0,1,1,1,1
3872,3872,20160527,7.0,1,1,1,1
3873,3873,20160527,5.0,1,1,1,0
3874,3874,20160527,7.0,1,1,1,1
3875,3875,20160527,7.0,1,1,1,1
3876,3876,20160528,10.0,1,1,1,1
3877,3877,20160528,10.0,1,1,1,1
3878,3878,20160528,10.0,1,1,1,1
3879,3879,20160528,10.0,1,1,1,1
3880,3880,20160529,10.0,1,1,1,1
3881,3881,20160529,10.0,1,1,1,1
3882,3882,20160529,10.0,1,1,1,1
3883,3883,20160529,10.0,1,1,1,1
3884,3884,20160530,10.0,1,1,1,1
3885,3885,20160530,10.0,1,1,1,1
3886,3886,20160530,10.0,1,1,1,1
3887,3887,20160530,10.0,1,1,1,1
